name,category,type,explicit,count
on_food,context,Other,false,491
brick_road,context,Other,false,491
parking_lot,context,Other,false,487
cathedral,context,Other,false,487
watercolor_effect,context,Effect,false,476
rose_background,context,Color,false,476
canyon,context,Nature,false,476
splatter_background,context,Color,false,475
glowing_lines,context,Effect,false,473
on_pillow,context,Indoor,false,469
grasslands,context,Nature,false,469
sun_print,context,Color,false,468
double_halo,context,Effect,false,466
running_bond,context,Other,false,463
lantern_festival,context,Other,false,462
plant_focus,context,Nature,false,454
academic_test,context,Other,false,454
gradient_halo,context,Effect,false,451
china,context,Other,false,450
otaku_room,context,Indoor,false,448
airplane_interior,context,Indoor,false,447
highway,context,Other,false,447
industrial,context,Other,false,447
heavy_chromatic_aberration,context,Effect,false,446
red_light,context,Effect,false,435
overexposure,context,Effect,false,427
tropical,context,Other,false,426
kodomo_no_hi,context,Other,false,424
on_moon,context,Sky,false,417
non-circular_lens_flare,context,Effect,false,412
brazil,context,Other,false,409
colored_smoke,context,Effect,false,407
heavy_lens_flare,context,Effect,false,398
laundromat,context,Indoor,false,396
gothic_architecture,context,Other,false,396
name,category,type,explicit,
tea_party,Other,context,false,394
airport,Other,context,false,393
united_kingdom,Other,context,false,390
woodland_camouflage,Color,context,false,388
tavern,Indoor,context,false,385
in_locker,Indoor,context,false,382
glowing_halo,Effect,context,false,380
clothed_bath,Other,context,false,379
billiards,Indoor,context,false,378
reflective_surface,Effect,context,false,375
in_cage,Other,context,false,373
in_shopping_cart,Indoor,context,false,372
horse_racing_track,Other,context,false,367
stairwell,Indoor,context,false,366
gensokyo,Other,context,false,365
latte_art,Other,context,false,365
world_war_i,Other,context,false,359
birthday_party,Other,context,false,359
tsukimi,Sky,context,false,353
basketball_court,Other,context,false,353
maid_cafe,Indoor,context,false,352
on_flower,Nature,context,false,350
izakaya,Indoor,context,false,350
starry_moon,Sky,context,false,348
on_cloud,Sky,context,false,346
food_as_clothes,Effect,context,false,345
flaming_halo,Effect,context,false,341
on_wall,Other,context,false,340
pink_clouds,Sky,context,false,333
sun_glare,Sky,context,false,332
dim_lighting,Effect,context,false,331
shipwreck,Nature,context,false,328
digital_camouflage,Color,context,false,326
valley,Nature,context,false,324
bioluminescence,Effect,context,false,323
oktoberfest,Other,context,false,317
rough_time_school_(idolmaster),Other,context,false,315
barn,Indoor,context,false,315
sleepover,Indoor,context,false,315
sunshower_(e.g.o),Sky,context,false,315
cancer_(constellation),Sky,context,false,314
blue_hawaii,Other,context,false,313
kyoto,Other,context,false,311
russo-ukrainian_war,Other,context,false,311
blue_light,Effect,context,false,310
multicolored_polka_dots,Color,context,false,309
lambent_light,Effect,context,false,309
sofmap_background,Other,context,false,307
window_fog,Effect,context,false,307
muntins,Indoor,context,false,306
imageboard_colors,Color,context,false,306
libra_(constellation),Sky,context,false,304
after_rain,Nature,context,false,303
in_trash_can,Other,context,false,303
damage_numbers,Effect,context,false,303
pile_bunker,Other,context,false,303
blizzard,Nature,context,false,302
brown_sky,Sky,context,false,302
fruit_background,Color,context,false,301
cassiopeia_(constellation),Sky,context,false,300
watercolor_background,Effect,context,false,299
tornado,Nature,context,false,297
new_york_city,Other,context,false,297
lightning_glare,Effect,context,false,296
water_world,Nature,context,false,296
inverted_colors,Effect,context,false,292
through_painting,Other,context,false,292
2011_tohoku_earthquake_and_tsunami,Other,context,false,292
multiple_moons,Sky,context,false,291
black_fire,Effect,context,false,291
bio_lab,Indoor,context,false,290
taurus_(constellation),Sky,context,false,288
ryokan,Indoor,context,false,288
overpass,Other,context,false,286
on_rooftop,Other,context,false,285
shibuya_(tokyo),Other,context,false,283
construction_site,Other,context,false,283
itasha,Effect,context,false,282
brush_stroke,Effect,context,false,282
treehouse,Nature,context,false,282
rabbit_background,Color,context,false,281
garage,Indoor,context,false,281
mosaic_background,Effect,context,false,281
solar_eclipse,Sky,context,false,281
on_toilet,Indoor,context,false,280
burning_building,Other,context,false,280
seasons,Other,context,false,280
taiwan,Other,context,false,280
blurry_edges,Effect,context,false,279
diner,Indoor,context,false,276
seafloor,Nature,context,false,276
funeral,Other,context,false,272
smear_frame,Effect,context,false,271
engulfing_lightning_(genshin_impact),Effect,context,false,271
corner,Other,context,false,270
skylight,Indoor,context,false,270
triangle_background,Color,context,false,268
cloud_focus,Sky,context,false,268
in_crane_game,Indoor,context,false,267
shared_bed,Indoor,context,false,266
lantern_on_liquid,Nature,context,false,265
semi-transparent,Effect,context,false,264
theater,Indoor,context,false,264
year_of_the_monkey,Other,context,false,263
ink_wash_painting,Effect,context,false,263
snowscape,Nature,context,false,262
mall,Indoor,context,false,261
jupiter_(planet),Sky,context,false,259
june,Other,context,false,258
museum,Indoor,context,false,257
inside_creature,Other,context,false,257
july,Other,context,false,256
canadian_flag,Other,context,false,256
partially_immersed,Nature,context,false,256
soft_focus,Effect,context,false,256
no_armor,Other,context,false,254
people's_republic_of_china_flag,Other,context,false,253
in_basket,Other,context,false,253
clubroom,Indoor,context,false,253
soviet_flag,Other,context,false,252
mid-autumn_festival,Sky,context,false,252
too_many_flowers,Nature,context,false,252
subway_station,Other,context,false,251
pile_of_corpses,Other,context,false,251
first_aid,Other,context,false,251
nightclub,Indoor,context,false,249
stomach_day,Other,context,false,249
american_football,Other,context,false,248
arena,Other,context,false,247
