name,category,type,explicit,count
fellatio_gesture,action,contact_others,true,3567
skirt_tug,action,gesture,false,3561
turnaround,action,pose,false,3540
caught,action,other,false,3536
after_ejaculation,action,other,true,3533
horseback_riding,action,pose,false,3531
playing_with_own_hair,action,gesture,false,3510
hand_on_another's_neck,action,contact_others,false,3488
holding_swim_ring,action,contact_self,false,3481
shoulder_carry,action,other,false,3476
burning,action,other,false,3454
hands_on_another's_head,action,contact_others,false,3435
flexing,action,pose,false,3421
walk-in,action,other,false,3411
cuddling,action,contact_others,false,3406
holding_stick,action,contact_self,false,3395
anal_fingering,action,contact_others,true,3387
carrying_over_shoulder,action,other,false,3383
zombie_pose,action,pose,false,3373
pillow_grab,action,contact_self,false,3364
asphyxiation,action,contact_others,true,3362
pulling_another's_clothes,action,contact_others,false,3359
tribadism,action,contact_others,true,3349
hands_on_lap,action,pose,false,3347
spread_fingers,action,gesture,false,3345
sleeping_upright,action,pose,false,3313
looking_at_mirror,action,gaze,false,3310
sleep_molestation,action,contact_others,true,3309
fleeing,action,other,false,3301
spilling,action,other,false,3297
hand_on_hilt,action,contact_self,false,3291
behind_another,action,pose,false,3282
sleeping_on_person,action,contact_others,true,3260
incoming_attack,action,other,false,3237
tied_up_(nonsexual),action,other,false,3184
falling_feathers,action,other,false,3157
clothes_down,action,gesture,false,3148
hand_in_panties,action,contact_self,true,3146
holding_another's_hair,action,contact_others,false,3130
leotard_pull,action,gesture,false,3127
sideways,action,pose,false,3112
adjusting_gloves,action,other,false,3111
licking_nipple,action,contact_others,true,3104
hand_on_another's_stomach,action,contact_others,false,3091
head_on_another's_shoulder,action,contact_others,false,3088
hands_on_own_thighs,action,gesture,false,3068
straddling_paizuri,action,contact_others,true,3065
holding_whip,action,contact_self,false,3053
stuck,action,other,false,3045
spinning,action,pose,false,3042
neckwear_grab,action,other,false,3041
holding_cane,action,contact_self,false,3035
holstered,action,other,false,3033
leaning_on_object,action,pose,false,3032
cheek_pinching,action,contact_others,false,3032
teasing,action,other,false,3028
cheek_poking,action,contact_others,false,2997
surrounded_by_penises,action,contact_others,true,2980
pulling,action,gesture,false,2973
finger_in_own_mouth,action,other,false,2961
spread_wings,action,pose,false,2942
holding_scissors,action,contact_self,false,2937
swing,action,pose,false,2936
knees_apart_feet_together,action,pose,false,2919
standing_on_liquid,action,pose,false,2917
holding_helmet,action,contact_self,false,2910
head_between_breasts,action,contact_others,true,2907
fff_threesome,action,contact_others,true,2906
tickling,action,contact_others,false,2884
beckoning,action,gesture,false,2874
hand_on_eyewear,action,gesture,false,2864
holding_brush,action,contact_self,false,2854
drinking_straw_in_mouth,action,contact_self,false,2852
tripping,action,other,false,2849
holding_gohei,action,contact_self,false,2843
holding_pillow,action,contact_self,false,2835
holding_ice_cream,action,contact_self,false,2830
prostitution,action,other,true,2820
breast_bondage,action,other,true,2814
elbow_carry,action,other,false,2814
holding_balloon,action,contact_self,false,2802
stole,action,other,false,2799
selfcest,action,contact_others,true,2799
brushing_hair,action,gesture,false,2796
hands_on_headwear,action,contact_self,false,2781
curtain_grab,action,contact_self,false,2753
grabbing_another's_arm,action,contact_others,false,2749
face_to_breasts,action,contact_others,true,2745
reach-around,action,contact_others,true,2741
holding_leaf,action,contact_self,false,2733
handsfree_ejaculation,action,other,true,2727
holding_guitar,action,contact_self,false,2720
index_fingers_together,action,gesture,false,2703
crotch_rub,action,contact_self,true,2701
chasing,action,other,false,2700
holding_shoes,action,contact_self,false,2697
pole_dancing,action,other,true,2693
full_nelson,action,contact_others,true,2692
curled_fingers,action,gesture,false,2681
futanari_masturbation,action,contact_self,true,2679
if_they_mated,action,contact_others,true,2679
wrestling,action,contact_others,false,2676
fertilization,action,other,false,2660
69,action,contact_others,true,2659
heel_up,action,pose,false,2642
after_paizuri,action,other,true,2626
holding_water_gun,action,contact_self,false,2622
sitting_on_stairs,action,pose,false,2619
fishing,action,other,false,2601
pointing_at_another,action,gesture,false,2596
hairdressing,action,other,false,2596
breath_weapon,action,other,false,2560
spanking,action,contact_others,true,2548
destruction,action,other,false,2544
mimikaki,action,contact_others,false,2543
hands_on_another's_cheeks,action,contact_others,false,2542
holding_fireworks,action,contact_self,false,2531
surprise_kiss,action,contact_others,false,2515
head_bump,action,contact_others,false,2509
presenting_foot,action,gesture,false,2508
opening_door,action,other,false,2481
drying,action,other,false,2465
sitting_in_tree,action,pose,false,2452
whispering,action,other,false,2451
impaled,action,contact_others,false,2442
animal_hug,action,contact_others,false,2435
pectoral_grab,action,contact_others,true,2427
stab,action,other,false,2417
leg_hold,action,contact_others,false,2410
cheering,action,gesture,false,2395
talking_on_phone,action,contact_self,false,2388
palms_together,action,gesture,false,2385
hair_lift,action,gesture,false,2381
head_down,action,pose,false,2381
hand_on_head,action,gesture,false,2368
chewing,action,other,false,2353
kissing_forehead,action,contact_others,false,2350
wiping_tears,action,gesture,false,2348
breathing_fire,action,other,false,2348
grabbing_another's_chin,action,contact_others,false,2325
fallen_down,action,other,false,2323
rough_sex,action,contact_others,true,2319
imminent_fellatio,action,contact_others,true,2316
viewer_holding_leash,action,other,false,2316
buttjob,action,contact_others,true,2306
undressing_another,action,contact_others,true,2305
spitting,action,other,false,2305
pocky_kiss,action,contact_others,false,2303
carrying_under_arm,action,other,false,2298
caressing_testicles,action,contact_others,true,2287
stroking_own_chin,action,gesture,false,2285
bowing,action,pose,false,2279
sword_over_shoulder,action,contact_self,false,2279
